timestamp,value_mgdl,value_mmol,trend
2023-02-15T02:36:48Z,127,7.1,flat
2023-02-15T02:31:48Z,124,6.9,flat
2023-02-15T02:26:49Z,123,6.8,flat
2023-02-15T02:21:48Z,127,7.1,flat
2023-02-15T02:16:48Z,133,7.4,flat
2023-02-15T02:11:48Z,139,7.7,flat
2023-02-15T02:06:48Z,141,7.8,flat
2023-02-15T02:01:48Z,138,7.7,flat
2023-02-15T01:56:48Z,136,7.6,flat
2023-02-15T01:51:48Z,139,7.7,flat
2023-02-15T01:46:48Z,143,7.9,flat
2023-02-15T01:41:48Z,147,8.2,flat
2023-02-15T01:36:48Z,146,8.1,flat
2023-02-15T01:31:49Z,143,7.9,fortyFiveUp
2023-02-15T01:26:48Z,139,7.7,fortyFiveUp
2023-02-15T01:21:48Z,136,7.6,fortyFiveUp
2023-02-15T01:16:48Z,121,6.7,flat
2023-02-15T01:11:48Z,120,6.7,flat
2023-02-15T01:06:48Z,116,6.4,flat
2023-02-15T01:01:48Z,114,6.3,flat
2023-02-15T00:56:48Z,109,6.1,flat
2023-02-15T00:51:48Z,105,5.8,flat
2023-02-15T00:46:48Z,102,5.7,flat
2023-02-15T00:41:48Z,99,5.5,fortyFiveDown
2023-02-15T00:36:48Z,106,5.9,flat
2023-02-15T00:31:48Z,119,6.6,flat
2023-02-15T00:26:48Z,121,6.7,flat
2023-02-15T00:21:48Z,118,6.6,flat
2023-02-15T00:16:48Z,110,6.1,flat
2023-02-15T00:11:48Z,113,6.3,flat
2023-02-15T00:06:48Z,119,6.6,flat
2023-02-15T00:01:48Z,122,6.8,fortyFiveUp
2023-02-14T23:56:48Z,114,6.3,flat
2023-02-14T23:51:49Z,108,6.0,flat
2023-02-14T23:46:48Z,105,5.8,flat
2023-02-14T23:41:48Z,103,5.7,flat
2023-02-14T23:36:48Z,100,5.6,flat
2023-02-14T23:31:48Z,97,5.4,flat
2023-02-14T23:26:49Z,95,5.3,flat
2023-02-14T23:21:49Z,88,4.9,flat
2023-02-14T23:16:48Z,81,4.5,flat
2023-02-14T23:11:48Z,76,4.2,flat
2023-02-14T23:06:48Z,73,4.1,fortyFiveDown
2023-02-14T23:01:49Z,75,4.2,fortyFiveDown
2023-02-14T22:56:48Z,84,4.7,flat
2023-02-14T22:51:48Z,93,5.2,flat
2023-02-14T22:46:48Z,97,5.4,flat
2023-02-14T22:41:48Z,98,5.4,flat
2023-02-14T22:36:48Z,99,5.5,flat
2023-02-14T22:31:48Z,103,5.7,flat
2023-02-14T22:26:48Z,108,6.0,flat
2023-02-14T22:21:48Z,111,6.2,flat
2023-02-14T22:16:48Z,114,6.3,flat
2023-02-14T22:11:48Z,118,6.6,flat
2023-02-14T22:06:48Z,118,6.6,flat
2023-02-14T22:01:48Z,117,6.5,flat
2023-02-14T21:56:48Z,117,6.5,flat
2023-02-14T21:51:48Z,118,6.6,flat
2023-02-14T21:46:48Z,118,6.6,flat
2023-02-14T21:41:48Z,118,6.6,flat
2023-02-14T21:36:49Z,117,6.5,fortyFiveUp
2023-02-14T21:31:48Z,115,6.4,fortyFiveUp
2023-02-14T21:26:49Z,109,6.1,fortyFiveUp
2023-02-14T21:21:48Z,100,5.6,flat
2023-02-14T21:16:48Z,92,5.1,flat
2023-02-14T21:11:48Z,72,4.0,flat
2023-02-14T21:06:49Z,79,4.4,flat
2023-02-14T21:01:48Z,86,4.8,flat
2023-02-14T20:56:48Z,83,4.6,flat
2023-02-14T20:51:48Z,82,4.6,flat
2023-02-14T20:46:48Z,83,4.6,flat
2023-02-14T20:41:48Z,85,4.7,flat
2023-02-14T20:36:48Z,88,4.9,flat
2023-02-14T20:31:49Z,93,5.2,flat
2023-02-14T20:26:48Z,96,5.3,flat
2023-02-14T20:21:48Z,97,5.4,flat
2023-02-14T20:16:48Z,95,5.3,flat
2023-02-14T20:11:48Z,97,5.4,flat
2023-02-14T20:06:48Z,97,5.4,flat
2023-02-14T20:01:48Z,94,5.2,flat
2023-02-14T19:56:48Z,87,4.8,flat
2023-02-14T19:51:48Z,79,4.4,flat
2023-02-14T19:46:48Z,73,4.1,flat
2023-02-14T19:41:49Z,74,4.1,flat
2023-02-14T19:36:48Z,77,4.3,flat
2023-02-14T19:31:48Z,81,4.5,flat
2023-02-14T19:26:48Z,82,4.6,flat
2023-02-14T19:21:49Z,78,4.3,fortyFiveDown
2023-02-14T19:16:48Z,77,4.3,fortyFiveDown
2023-02-14T19:11:49Z,84,4.7,fortyFiveDown
2023-02-14T19:06:49Z,94,5.2,fortyFiveDown
2023-02-14T19:01:48Z,104,5.8,fortyFiveDown
2023-02-14T18:56:48Z,115,6.4,fortyFiveDown
2023-02-14T18:51:48Z,119,6.6,fortyFiveDown
2023-02-14T18:46:48Z,125,6.9,fortyFiveDown
2023-02-14T18:41:49Z,136,7.6,fortyFiveDown
2023-02-14T18:36:49Z,152,8.4,fortyFiveDown
2023-02-14T18:31:49Z,160,8.9,flat
2023-02-14T18:26:49Z,166,9.2,flat
2023-02-14T18:21:48Z,171,9.5,flat
2023-02-14T18:16:49Z,177,9.8,flat
2023-02-14T18:11:48Z,180,10.0,flat
2023-02-14T18:06:48Z,185,10.3,fortyFiveUp
2023-02-14T18:01:48Z,186,10.3,fortyFiveUp
2023-02-14T17:56:48Z,179,9.9,fortyFiveUp
2023-02-14T17:51:48Z,170,9.4,fortyFiveUp
2023-02-14T17:46:49Z,161,8.9,fortyFiveUp
2023-02-14T17:41:49Z,155,8.6,fortyFiveUp
2023-02-14T17:36:48Z,148,8.2,fortyFiveUp
2023-02-14T17:31:48Z,139,7.7,flat
2023-02-14T17:26:48Z,130,7.2,flat
2023-02-14T17:21:49Z,124,6.9,flat
2023-02-14T17:16:48Z,122,6.8,flat
2023-02-14T17:11:48Z,121,6.7,flat
2023-02-14T17:06:48Z,120,6.7,flat
2023-02-14T17:01:48Z,120,6.7,flat
2023-02-14T16:56:48Z,120,6.7,flat
2023-02-14T16:51:48Z,120,6.7,flat
2023-02-14T16:46:48Z,120,6.7,flat
2023-02-14T16:41:48Z,119,6.6,flat
2023-02-14T16:36:48Z,118,6.6,flat
2023-02-14T16:31:48Z,119,6.6,flat
2023-02-14T16:26:49Z,121,6.7,flat
2023-02-14T16:21:48Z,121,6.7,flat
2023-02-14T16:16:48Z,119,6.6,flat
2023-02-14T16:11:48Z,118,6.6,flat
2023-02-14T16:06:48Z,123,6.8,flat
2023-02-14T16:01:49Z,128,7.1,flat
2023-02-14T15:56:49Z,135,7.5,fortyFiveUp
2023-02-14T15:51:48Z,139,7.7,fortyFiveUp
2023-02-14T15:46:48Z,117,6.5,flat
2023-02-14T15:41:48Z,99,5.5,flat
2023-02-14T15:36:48Z,96,5.3,fortyFiveDown
2023-02-14T15:31:49Z,93,5.2,fortyFiveDown
2023-02-14T15:26:49Z,96,5.3,fortyFiveDown
2023-02-14T15:21:49Z,106,5.9,fortyFiveDown
2023-02-14T15:16:49Z,129,7.2,flat
2023-02-14T15:11:48Z,132,7.3,flat
2023-02-14T15:06:48Z,134,7.4,flat
2023-02-14T15:01:48Z,139,7.7,flat
2023-02-14T14:56:48Z,145,8.1,flat
2023-02-14T14:51:49Z,147,8.2,flat
2023-02-14T14:46:48Z,147,8.2,flat
2023-02-14T14:41:49Z,146,8.1,flat
2023-02-14T14:36:48Z,146,8.1,flat
2023-02-14T14:31:49Z,149,8.3,flat
2023-02-14T14:26:48Z,155,8.6,flat
2023-02-14T14:21:48Z,159,8.8,flat
2023-02-14T14:16:49Z,162,9.0,flat
2023-02-14T14:11:48Z,164,9.1,flat
2023-02-14T14:06:48Z,161,8.9,flat
2023-02-14T14:01:49Z,163,9.1,flat
2023-02-14T13:56:49Z,169,9.4,flat
2023-02-14T13:51:48Z,171,9.5,flat
2023-02-14T13:46:49Z,176,9.8,flat
2023-02-14T13:41:49Z,175,9.7,flat
2023-02-14T13:36:49Z,176,9.8,flat
2023-02-14T13:31:49Z,176,9.8,flat
2023-02-14T13:26:49Z,175,9.7,flat
2023-02-14T13:21:49Z,173,9.6,flat
2023-02-14T13:16:48Z,171,9.5,flat
2023-02-14T13:11:49Z,170,9.4,flat
2023-02-14T13:06:49Z,171,9.5,flat
2023-02-14T13:01:49Z,172,9.6,flat
2023-02-14T12:56:49Z,171,9.5,flat
2023-02-14T12:51:49Z,170,9.4,flat
2023-02-14T12:46:48Z,168,9.3,flat
2023-02-14T12:41:48Z,166,9.2,flat
2023-02-14T12:36:48Z,162,9.0,flat
2023-02-14T12:31:48Z,157,8.7,flat
2023-02-14T12:26:49Z,151,8.4,flat
2023-02-14T12:21:48Z,148,8.2,flat
2023-02-14T12:16:49Z,148,8.2,flat
2023-02-14T12:11:49Z,152,8.4,flat
2023-02-14T12:06:49Z,152,8.4,flat
2023-02-14T12:01:49Z,155,8.6,flat
2023-02-14T11:56:49Z,159,8.8,flat
2023-02-14T11:51:49Z,164,9.1,flat
2023-02-14T11:46:48Z,167,9.3,flat
2023-02-14T11:41:48Z,170,9.4,flat
2023-02-14T11:36:49Z,169,9.4,flat
2023-02-14T11:31:49Z,168,9.3,flat
2023-02-14T11:26:49Z,167,9.3,flat
2023-02-14T11:21:49Z,167,9.3,flat
2023-02-14T11:16:48Z,168,9.3,flat
2023-02-14T11:11:49Z,168,9.3,flat
2023-02-14T11:06:48Z,169,9.4,flat
2023-02-14T11:01:49Z,170,9.4,flat
2023-02-14T10:56:49Z,172,9.6,flat
2023-02-14T10:51:49Z,176,9.8,flat
2023-02-14T10:46:49Z,173,9.6,flat
2023-02-14T10:41:49Z,173,9.6,flat
2023-02-14T10:36:49Z,175,9.7,flat
2023-02-14T10:31:48Z,184,10.2,flat
2023-02-14T10:26:49Z,186,10.3,flat
2023-02-14T10:21:49Z,188,10.4,flat
2023-02-14T10:16:49Z,188,10.4,flat
2023-02-14T10:11:48Z,189,10.5,flat
2023-02-14T10:06:48Z,190,10.6,fortyFiveDown
2023-02-14T10:01:49Z,192,10.7,fortyFiveDown
2023-02-14T09:56:49Z,196,10.9,fortyFiveDown
2023-02-14T09:51:49Z,205,11.4,flat
2023-02-14T09:46:49Z,214,11.9,flat
2023-02-14T09:41:48Z,219,12.2,flat
2023-02-14T09:36:49Z,222,12.3,flat
2023-02-14T09:31:49Z,224,12.4,flat
2023-02-14T09:26:48Z,228,12.7,flat
2023-02-14T09:21:48Z,229,12.7,flat
2023-02-14T09:16:49Z,229,12.7,flat
2023-02-14T09:11:49Z,231,12.8,flat
2023-02-14T09:06:49Z,232,12.9,flat
2023-02-14T09:01:49Z,233,12.9,flat
2023-02-14T08:56:49Z,236,13.1,flat
2023-02-14T08:51:49Z,235,13.1,flat
2023-02-14T08:46:49Z,234,13.0,flat
2023-02-14T08:41:49Z,232,12.9,flat
2023-02-14T08:36:49Z,231,12.8,flat
2023-02-14T08:31:48Z,232,12.9,flat
2023-02-14T08:26:49Z,229,12.7,flat
2023-02-14T08:21:48Z,226,12.6,flat
2023-02-14T08:16:49Z,224,12.4,flat
2023-02-14T08:11:49Z,223,12.4,flat
2023-02-14T08:06:49Z,223,12.4,fortyFiveUp
2023-02-14T08:01:49Z,222,12.3,fortyFiveUp
2023-02-14T07:56:48Z,218,12.1,fortyFiveUp
2023-02-14T07:51:49Z,210,11.7,fortyFiveUp
2023-02-14T07:46:49Z,200,11.1,fortyFiveUp
2023-02-14T07:41:49Z,186,10.3,fortyFiveUp
2023-02-14T07:36:49Z,175,9.7,flat
2023-02-14T07:31:48Z,167,9.3,flat
2023-02-14T07:26:48Z,165,9.2,flat
2023-02-14T07:21:49Z,163,9.1,flat
2023-02-14T07:16:49Z,163,9.1,flat
2023-02-14T07:11:48Z,160,8.9,flat
2023-02-14T07:06:49Z,156,8.7,flat
2023-02-14T07:01:49Z,155,8.6,fortyFiveDown
2023-02-14T06:56:49Z,158,8.8,fortyFiveDown
2023-02-14T06:51:49Z,165,9.2,fortyFiveDown
2023-02-14T06:46:49Z,174,9.7,flat
2023-02-14T06:41:49Z,178,9.9,fortyFiveDown
2023-02-14T06:36:49Z,180,10.0,fortyFiveDown
2023-02-14T06:31:49Z,188,10.4,flat
2023-02-14T06:26:48Z,201,11.2,flat
2023-02-14T06:21:49Z,204,11.3,flat
2023-02-14T06:16:49Z,206,11.4,flat
2023-02-14T06:11:48Z,205,11.4,flat
2023-02-14T06:06:49Z,201,11.2,flat
2023-02-14T06:01:49Z,192,10.7,flat
2023-02-14T05:56:48Z,186,10.3,flat
2023-02-14T05:51:49Z,185,10.3,flat
2023-02-14T05:46:49Z,182,10.1,flat
2023-02-14T05:41:48Z,183,10.2,flat
2023-02-14T05:36:49Z,186,10.3,flat
2023-02-14T05:31:48Z,191,10.6,flat
2023-02-14T05:26:48Z,194,10.8,flat
2023-02-14T05:21:49Z,190,10.6,flat
2023-02-14T05:16:49Z,187,10.4,flat
2023-02-14T05:11:48Z,184,10.2,flat
2023-02-14T05:06:49Z,177,9.8,flat
2023-02-14T05:01:49Z,173,9.6,flat
2023-02-14T04:56:49Z,170,9.4,flat
2023-02-14T04:51:49Z,165,9.2,flat
2023-02-14T04:46:49Z,160,8.9,flat
2023-02-14T04:41:49Z,154,8.6,flat
2023-02-14T04:36:49Z,150,8.3,flat
2023-02-14T04:31:48Z,151,8.4,flat
2023-02-14T04:26:49Z,153,8.5,flat
2023-02-14T04:21:49Z,149,8.3,flat
2023-02-14T04:16:49Z,146,8.1,flat
2023-02-14T04:11:49Z,142,7.9,flat
2023-02-14T04:06:49Z,139,7.7,flat
2023-02-14T04:01:49Z,138,7.7,flat
2023-02-14T03:56:49Z,139,7.7,flat
2023-02-14T03:51:49Z,142,7.9,flat
2023-02-14T03:46:49Z,143,7.9,flat
2023-02-14T03:41:48Z,141,7.8,flat
2023-02-14T03:36:49Z,138,7.7,flat
2023-02-14T03:31:48Z,136,7.6,flat
2023-02-14T03:26:48Z,132,7.3,flat
2023-02-14T03:21:49Z,129,7.2,flat
2023-02-14T03:16:48Z,127,7.1,fortyFiveDown
2023-02-14T03:11:49Z,136,7.6,flat
2023-02-14T03:06:49Z,149,8.3,flat
2023-02-14T03:01:49Z,159,8.8,fortyFiveUp
2023-02-14T02:56:49Z,156,8.7,fortyFiveUp
2023-02-14T02:51:49Z,148,8.2,fortyFiveUp
2023-02-14T02:46:49Z,139,7.7,fortyFiveUp
2023-02-14T02:41:49Z,128,7.1,fortyFiveUp
2023-02-14T02:36:49Z,119,6.6,fortyFiveUp
2023-02-14T02:31:48Z,109,6.1,flat
2023-02-14T02:26:49Z,102,5.7,flat
2023-02-14T02:21:49Z,98,5.4,flat
2023-02-14T02:16:48Z,97,5.4,flat
2023-02-14T02:11:48Z,95,5.3,flat
2023-02-14T02:06:49Z,96,5.3,flat
2023-02-14T02:01:49Z,99,5.5,flat
2023-02-14T01:56:49Z,101,5.6,flat
2023-02-14T01:51:48Z,101,5.6,flat
2023-02-14T01:46:49Z,101,5.6,flat
2023-02-14T01:41:49Z,101,5.6,flat
2023-02-14T01:36:49Z,102,5.7,flat
2023-02-14T01:31:49Z,104,5.8,flat
2023-02-14T01:26:48Z,105,5.8,flat
2023-02-14T01:21:49Z,103,5.7,flat
2023-02-14T01:16:49Z,99,5.5,flat
2023-02-14T01:11:48Z,93,5.2,flat
2023-02-14T01:06:49Z,90,5.0,flat
2023-02-14T01:01:49Z,91,5.1,flat
2023-02-14T00:56:49Z,96,5.3,flat
2023-02-14T00:51:49Z,101,5.6,flat
2023-02-14T00:46:49Z,103,5.7,flat
2023-02-14T00:41:49Z,106,5.9,flat
2023-02-14T00:36:49Z,109,6.1,flat
2023-02-14T00:31:49Z,115,6.4,flat
2023-02-14T00:26:49Z,118,6.6,flat
2023-02-14T00:21:49Z,116,6.4,flat
2023-02-14T00:16:49Z,117,6.5,flat
2023-02-14T00:11:49Z,119,6.6,flat
2023-02-14T00:06:49Z,121,6.7,flat
2023-02-14T00:01:49Z,123,6.8,flat
2023-02-13T23:56:49Z,125,6.9,flat
2023-02-13T23:51:49Z,125,6.9,flat
2023-02-13T23:46:48Z,125,6.9,flat
2023-02-13T23:41:49Z,127,7.1,flat
2023-02-13T23:36:49Z,131,7.3,flat
2023-02-13T23:31:49Z,135,7.5,flat
2023-02-13T23:26:49Z,137,7.6,flat
2023-02-13T23:21:49Z,138,7.7,flat
2023-02-13T23:16:49Z,138,7.7,flat
2023-02-13T23:11:48Z,137,7.6,flat
2023-02-13T23:06:49Z,134,7.4,flat
2023-02-13T23:01:49Z,134,7.4,flat
2023-02-13T22:56:49Z,131,7.3,flat
2023-02-13T22:51:49Z,132,7.3,flat
2023-02-13T22:46:49Z,136,7.6,flat
2023-02-13T22:41:49Z,139,7.7,flat
2023-02-13T22:36:49Z,140,7.8,flat
2023-02-13T22:31:49Z,143,7.9,flat
2023-02-13T22:26:48Z,145,8.1,flat
2023-02-13T22:21:49Z,145,8.1,flat
2023-02-13T22:16:49Z,144,8.0,flat
2023-02-13T22:11:49Z,143,7.9,flat
2023-02-13T22:06:49Z,135,7.5,flat
2023-02-13T22:01:49Z,132,7.3,flat
2023-02-13T21:56:49Z,132,7.3,flat
2023-02-13T21:51:49Z,137,7.6,flat
2023-02-13T21:46:49Z,141,7.8,flat
2023-02-13T21:41:49Z,142,7.9,flat
2023-02-13T21:36:49Z,146,8.1,flat
2023-02-13T21:31:49Z,151,8.4,flat
2023-02-13T21:26:49Z,156,8.7,flat
2023-02-13T21:21:49Z,160,8.9,flat
2023-02-13T21:16:49Z,162,9.0,flat
2023-02-13T21:11:49Z,161,8.9,fortyFiveUp
2023-02-13T21:06:49Z,161,8.9,fortyFiveUp
2023-02-13T21:01:49Z,159,8.8,fortyFiveUp
2023-02-13T20:56:49Z,150,8.3,fortyFiveUp
2023-02-13T20:51:49Z,137,7.6,fortyFiveUp
2023-02-13T20:46:49Z,129,7.2,fortyFiveUp
2023-02-13T20:41:49Z,120,6.7,fortyFiveUp
2023-02-13T20:36:49Z,101,5.6,flat
2023-02-13T20:31:49Z,91,5.1,flat
2023-02-13T20:26:49Z,92,5.1,flat
2023-02-13T20:21:49Z,93,5.2,flat
2023-02-13T20:16:49Z,93,5.2,flat
2023-02-13T20:11:49Z,95,5.3,flat
2023-02-13T20:06:49Z,97,5.4,flat
2023-02-13T20:01:49Z,100,5.6,flat
2023-02-13T19:56:49Z,101,5.6,flat
2023-02-13T19:51:49Z,103,5.7,flat
2023-02-13T19:46:49Z,106,5.9,flat
2023-02-13T19:41:49Z,109,6.1,flat
2023-02-13T19:36:49Z,112,6.2,flat
2023-02-13T19:31:49Z,111,6.2,flat
2023-02-13T19:26:49Z,110,6.1,flat
2023-02-13T19:21:49Z,108,6.0,flat
2023-02-13T19:16:49Z,105,5.8,flat
2023-02-13T19:11:49Z,104,5.8,flat
2023-02-13T19:06:49Z,99,5.5,flat
2023-02-13T19:01:49Z,96,5.3,flat
2023-02-13T18:56:49Z,96,5.3,flat
2023-02-13T18:51:49Z,93,5.2,flat
2023-02-13T18:46:50Z,88,4.9,flat
2023-02-13T18:41:49Z,86,4.8,flat
2023-02-13T18:36:49Z,84,4.7,flat
2023-02-13T18:31:49Z,83,4.6,flat
2023-02-13T18:26:49Z,81,4.5,flat
2023-02-13T18:21:49Z,80,4.4,flat
2023-02-13T18:16:49Z,80,4.4,flat
2023-02-13T18:11:49Z,80,4.4,flat
2023-02-13T18:06:49Z,80,4.4,flat
2023-02-13T18:01:49Z,80,4.4,flat
2023-02-13T17:56:49Z,79,4.4,flat
2023-02-13T17:51:49Z,79,4.4,flat
2023-02-13T17:46:49Z,80,4.4,flat
2023-02-13T17:41:49Z,82,4.6,flat
2023-02-13T17:36:49Z,86,4.8,flat
2023-02-13T17:31:49Z,90,5.0,flat
2023-02-13T17:26:49Z,94,5.2,flat
2023-02-13T17:21:49Z,98,5.4,flat
2023-02-13T17:16:49Z,103,5.7,flat
2023-02-13T17:11:49Z,109,6.1,flat
2023-02-13T17:06:49Z,116,6.4,flat
2023-02-13T17:01:50Z,120,6.7,flat
2023-02-13T16:56:49Z,123,6.8,flat
2023-02-13T16:51:49Z,124,6.9,flat
2023-02-13T16:46:49Z,124,6.9,flat
2023-02-13T16:41:49Z,122,6.8,flat
2023-02-13T16:36:49Z,119,6.6,flat
2023-02-13T16:31:49Z,113,6.3,flat
2023-02-13T16:26:49Z,106,5.9,flat
2023-02-13T16:21:50Z,104,5.8,flat
2023-02-13T16:16:49Z,105,5.8,flat
2023-02-13T16:11:49Z,106,5.9,flat
2023-02-13T16:06:49Z,107,5.9,flat
2023-02-13T16:01:49Z,110,6.1,flat
2023-02-13T15:56:50Z,117,6.5,flat
2023-02-13T15:51:49Z,122,6.8,flat
2023-02-13T15:46:50Z,118,6.6,flat
2023-02-13T15:41:50Z,112,6.2,flat
2023-02-13T15:36:49Z,115,6.4,flat
2023-02-13T15:31:49Z,115,6.4,flat
2023-02-13T15:26:50Z,113,6.3,flat
2023-02-13T15:21:49Z,118,6.6,flat
2023-02-13T15:16:49Z,119,6.6,flat
2023-02-13T15:11:50Z,121,6.7,flat
2023-02-13T15:06:49Z,126,7.0,flat
2023-02-13T15:01:50Z,132,7.3,flat
2023-02-13T14:56:49Z,135,7.5,flat
2023-02-13T14:51:49Z,133,7.4,flat
2023-02-13T14:46:49Z,131,7.3,flat
2023-02-13T14:41:49Z,129,7.2,flat
2023-02-13T14:36:49Z,127,7.1,flat
2023-02-13T14:31:49Z,129,7.2,flat
2023-02-13T14:26:50Z,134,7.4,flat
2023-02-13T14:21:49Z,138,7.7,flat
2023-02-13T14:16:49Z,143,7.9,flat
2023-02-13T14:11:49Z,146,8.1,flat
2023-02-13T14:06:49Z,148,8.2,flat
2023-02-13T14:01:49Z,149,8.3,flat
2023-02-13T13:56:49Z,149,8.3,flat
2023-02-13T13:51:49Z,149,8.3,flat
2023-02-13T13:46:49Z,148,8.2,flat
2023-02-13T13:41:49Z,147,8.2,flat
2023-02-13T13:36:50Z,148,8.2,flat
2023-02-13T13:31:50Z,154,8.6,flat
2023-02-13T13:26:49Z,155,8.6,flat
2023-02-13T13:21:49Z,154,8.6,flat
2023-02-13T13:16:50Z,154,8.6,flat
2023-02-13T13:11:49Z,154,8.6,flat
2023-02-13T13:06:50Z,154,8.6,flat
2023-02-13T13:01:50Z,157,8.7,flat
2023-02-13T12:56:49Z,157,8.7,flat
2023-02-13T12:51:49Z,157,8.7,flat
2023-02-13T12:46:49Z,155,8.6,flat
2023-02-13T12:41:50Z,153,8.5,flat
2023-02-13T12:36:50Z,151,8.4,flat
2023-02-13T12:31:49Z,149,8.3,flat
2023-02-13T12:26:49Z,154,8.6,flat
2023-02-13T12:21:50Z,152,8.4,flat
2023-02-13T12:16:49Z,154,8.6,flat
2023-02-13T12:11:49Z,157,8.7,flat
2023-02-13T12:06:49Z,161,8.9,flat
2023-02-13T12:01:49Z,158,8.8,flat
2023-02-13T11:56:50Z,162,9.0,flat
2023-02-13T11:51:49Z,165,9.2,flat
2023-02-13T11:46:49Z,166,9.2,flat
2023-02-13T11:41:50Z,166,9.2,flat
2023-02-13T11:36:50Z,167,9.3,flat
2023-02-13T11:31:50Z,165,9.2,flat
2023-02-13T11:26:50Z,163,9.1,flat
2023-02-13T11:21:49Z,161,8.9,flat
2023-02-13T11:16:49Z,161,8.9,flat
2023-02-13T11:11:49Z,162,9.0,flat
2023-02-13T11:06:50Z,162,9.0,flat
2023-02-13T11:01:49Z,162,9.0,flat
2023-02-13T10:56:50Z,162,9.0,flat
2023-02-13T10:51:49Z,161,8.9,flat
2023-02-13T10:46:50Z,156,8.7,flat
2023-02-13T10:41:50Z,153,8.5,flat
2023-02-13T10:36:50Z,151,8.4,flat
2023-02-13T10:31:50Z,152,8.4,flat
2023-02-13T10:26:49Z,154,8.6,flat
2023-02-13T10:21:49Z,153,8.5,flat
2023-02-13T10:16:49Z,152,8.4,flat
2023-02-13T10:11:49Z,154,8.6,flat
2023-02-13T10:06:50Z,156,8.7,flat
2023-02-13T10:01:49Z,158,8.8,flat
2023-02-13T09:56:50Z,159,8.8,flat
2023-02-13T09:51:49Z,159,8.8,flat
2023-02-13T09:46:50Z,158,8.8,flat
2023-02-13T09:41:49Z,157,8.7,flat
2023-02-13T09:36:49Z,154,8.6,flat
2023-02-13T09:31:49Z,154,8.6,flat
2023-02-13T09:26:49Z,156,8.7,flat
2023-02-13T09:21:49Z,156,8.7,flat
2023-02-13T09:16:49Z,157,8.7,flat
2023-02-13T09:11:50Z,159,8.8,flat
2023-02-13T09:06:50Z,159,8.8,flat
2023-02-13T09:01:50Z,160,8.9,flat
2023-02-13T08:56:49Z,160,8.9,flat
2023-02-13T08:51:49Z,160,8.9,flat
2023-02-13T08:46:49Z,161,8.9,flat
2023-02-13T08:41:50Z,163,9.1,flat
2023-02-13T08:36:49Z,168,9.3,flat
2023-02-13T08:31:50Z,172,9.6,flat
2023-02-13T08:26:50Z,174,9.7,flat
2023-02-13T08:21:49Z,176,9.8,flat
2023-02-13T08:16:49Z,173,9.6,flat
2023-02-13T08:11:49Z,170,9.4,flat
2023-02-13T08:06:49Z,166,9.2,flat
2023-02-13T08:01:50Z,162,9.0,flat
2023-02-13T07:56:49Z,165,9.2,fortyFiveUp
2023-02-13T07:51:49Z,159,8.8,fortyFiveUp
2023-02-13T07:46:49Z,150,8.3,flat
2023-02-13T07:41:49Z,141,7.8,flat
2023-02-13T07:36:50Z,134,7.4,flat
2023-02-13T07:31:50Z,131,7.3,flat
2023-02-13T07:26:50Z,132,7.3,flat
2023-02-13T07:21:49Z,133,7.4,flat
2023-02-13T07:16:50Z,132,7.3,flat
2023-02-13T07:11:50Z,129,7.2,flat
2023-02-13T07:06:49Z,125,6.9,flat
2023-02-13T07:01:50Z,123,6.8,flat
2023-02-13T06:56:50Z,124,6.9,flat
2023-02-13T06:51:50Z,128,7.1,flat
2023-02-13T06:46:49Z,135,7.5,flat
2023-02-13T06:41:50Z,129,7.2,flat
2023-02-13T06:36:49Z,123,6.8,flat
2023-02-13T06:31:49Z,116,6.4,flat
2023-02-13T06:26:49Z,117,6.5,flat
2023-02-13T06:21:49Z,126,7.0,flat
2023-02-13T06:16:50Z,122,6.8,flat
2023-02-13T06:11:49Z,120,6.7,flat
2023-02-13T06:06:49Z,122,6.8,flat
2023-02-13T06:01:49Z,123,6.8,fortyFiveDown
2023-02-13T05:56:49Z,127,7.1,fortyFiveDown
2023-02-13T05:51:49Z,126,7.0,fortyFiveDown
2023-02-13T05:46:50Z,137,7.6,fortyFiveDown
2023-02-13T05:41:49Z,146,8.1,fortyFiveDown
2023-02-13T05:36:50Z,153,8.5,fortyFiveDown
2023-02-13T05:31:50Z,161,8.9,fortyFiveDown
2023-02-13T05:26:51Z,172,9.6,flat
2023-02-13T05:21:50Z,183,10.2,flat
2023-02-13T05:16:50Z,186,10.3,flat
2023-02-13T05:11:50Z,185,10.3,flat
2023-02-13T05:06:50Z,182,10.1,flat
2023-02-13T05:01:49Z,182,10.1,flat
2023-02-13T04:56:50Z,181,10.1,flat
2023-02-13T04:51:50Z,181,10.1,fortyFiveUp
2023-02-13T04:46:50Z,186,10.3,singleUp
2023-02-13T04:41:50Z,185,10.3,singleUp
2023-02-13T04:36:49Z,171,9.5,singleUp
2023-02-13T04:31:50Z,150,8.3,fortyFiveUp
2023-02-13T04:26:50Z,137,7.6,fortyFiveUp
2023-02-13T04:21:49Z,139,7.7,fortyFiveUp
2023-02-13T04:16:50Z,129,7.2,fortyFiveUp
2023-02-13T04:11:49Z,119,6.6,fortyFiveUp
2023-02-13T04:06:50Z,113,6.3,fortyFiveUp
2023-02-13T04:01:49Z,105,5.8,fortyFiveUp
2023-02-13T03:56:50Z,97,5.4,fortyFiveUp
2023-02-13T03:51:50Z,91,5.1,fortyFiveUp
